OBJECTID,Id,StrNo,StrName,StrType,Unresolved,Address
2010,0,17,SPRINGFIELD,STREET,,17 SPRINGFIELD
2011,0,19,SPRINGFIELD,STREET,,19 SPRINGFIELD
2012,0,21,SPRINGFIELD,STREET,,21 SPRINGFIELD
2013,0,23,,,,23 
2014,0,25,SPRINGFIELD,STREET,,25 SPRINGFIELD
2015,0,27,SPRINGFIELD,STREET,,27 SPRINGFIELD
2016,0,2,SPRINGFIELD,STREET,,2 SPRINGFIELD
2017,0,4,SPRINGFIELD,STREET,,4 SPRINGFIELD
2018,0,272,HANOVER,STREET,,272 HANOVER
2019,0,270,HANOVER,STREET,,270 HANOVER
2020,0,27,COMBRINK,STREET,,27 COMBRINK
2021,0,25,COMBRINK,STREET,,25 COMBRINK
2022,0,23,COMBRINK,STREET,,23 COMBRINK
2023,0,21,COMBRINK,STREET,,21 COMBRINK
2024,0,60,QUEEN,STREET,,60 QUEEN
2025,0,24,QUEEN,STREET,,24 QUEEN
2026,0,22,QUEEN,STREET,,22 QUEEN
2027,0,20,QUEEN,STREET,,20 QUEEN
2028,0,18,QUEEN,STREET,,18 QUEEN
2029,0,16,QUEEN,STREET,,16 QUEEN
2030,0,14,QUEEN,STREET,,14 QUEEN
2031,0,12,QUEEN,STREET,,12 QUEEN
2032,0,10,QUEEN,STREET,,10 QUEEN
2033,0,29,GRAY,STREET,,29 GRAY
2034,0,27,GRAY,STREET,,27 GRAY
2035,0,25,GRAY,STREET,,25 GRAY
2036,0,23,GRAY,STREET,,23 GRAY
2037,0,21,GRAY,STREET,,21 GRAY
2038,0,19,GRAY,STREET,,19 GRAY
2039,0,17,GRAY,STREET,,17 GRAY
2040,0,15,GRAY,STREET,,15 GRAY
2041,0,13,GRAY,STREET,,13 GRAY
2042,0,25,QUEEN,STREET,,25 QUEEN
2043,0,23,QUEEN,STREET,,23 QUEEN
2044,0,21,QUEEN,STREET,,21 QUEEN
2045,0,19,QUEEN,STREET,,19 QUEEN
2046,0,17,QUEEN,STREET,,17 QUEEN
2047,0,15,QUEEN,STREET,,15 QUEEN
2048,0,108,ROGER,STREET,,108 ROGER
2049,0,110,ROGER,STREET,,110 ROGER
2050,0,112,ROGER,STREET,,112 ROGER
2051,0,116,ROGER,STREET,,116 ROGER
2052,0,114,ROGER,STREET,,114 ROGER
2053,0,118,ROGER,STREET,,118 ROGER
2054,0,120,ROGER,STREET,,120 ROGER
2055,0,122,ROGER,STREET,,122 ROGER
2056,0,124,ROGER,STREET,,124 ROGER
2057,0,126,ROGER,STREET,,126 ROGER
2058,0,128,ROGER,STREET,,128 ROGER
2059,0,130,ROGER,STREET,,130 ROGER
2060,0,132,ROGER,STREET,,132 ROGER
2061,0,2,SHEPPARD,STREET,,2 SHEPPARD
2062,0,4,SHEPPARD,STREET,,4 SHEPPARD
2063,0,6,SHEPPARD,STREET,,6 SHEPPARD
2064,0,8,SHEPPARD,STREET,,8 SHEPPARD
2065,0,10,SHEPPARD,STREET,,10 SHEPPARD
2066,0,119,ASPELING,STREET,,119 ASPELING
2067,0,121,ASPELING,STREET,,121 ASPELING
2068,0,123,ASPELING,STREET,,123 ASPELING
2069,0,125,ASPELING,STREET,,125 ASPELING
2070,0,126,PONTAC,STREET,,126 PONTAC
2071,0,129,PONTAC,STREET,,129 PONTAC
2072,0,130,PONTAC,STREET,,130 PONTAC
2073,0,132,PONTAC,STREET,,132 PONTAC
2074,0,134,PONTAC,STREET,,134 PONTAC
2075,0,136,PONTAC,STREET,,136 PONTAC
2076,0,138,PONTAC,STREET,,138 PONTAC
2077,0,140,PONTAC,STREET,,140 PONTAC
2078,0,142,PONTAC,STREET,,142 PONTAC
2079,0,31,VIRGINIA,STREET,,31 VIRGINIA
2080,0,29,VIRGINIA,STREET,,29 VIRGINIA
2081,0,27,VIRGINIA,STREET,,27 VIRGINIA
2082,0,25,VIRGINIA,STREET,,25 VIRGINIA
2083,0,23,VIRGINIA,STREET,,23 VIRGINIA
2084,0,21,VIRGINIA,STREET,,21 VIRGINIA
2085,0,14,VIRGINIA,STREET,,14 VIRGINIA
2086,0,16,VIRGINIA,STREET,,16 VIRGINIA
2087,0,18,VIRGINIA,STREET,,18 VIRGINIA
2088,0,20,VIRGINIA,STREET,,20 VIRGINIA
2089,0,2,BALIMORAL,STREET,,2 BALIMORAL
2090,0,4,BALIMORAL,STREET,,4 BALIMORAL
2091,0,6,BALIMORAL,STREET,,6 BALIMORAL
2092,0,8,BALIMORAL,STREET,,8 BALIMORAL
2093,0,10,BALIMORAL,STREET,,10 BALIMORAL
2094,0,12,BALIMORAL,STREET,,12 BALIMORAL
2095,0,14,BALIMORAL,STREET,,14 BALIMORAL
2096,0,16,BALIMORAL,STREET,,16 BALIMORAL
2097,0,1,BALIMORAL,STREET,,1 BALIMORAL
2098,0,3,BALIMORAL,STREET,,3 BALIMORAL
2099,0,5,BALIMORAL,STREET,,5 BALIMORAL
2100,0,7,BALIMORAL,STREET,,7 BALIMORAL
2101,0,9,BALIMORAL,STREET,,9 BALIMORAL
2102,0,11,BALIMORAL,STREET,,11 BALIMORAL
2103,0,13,BALIMORAL,STREET,,13 BALIMORAL
2104,0,15,BALIMORAL,STREET,,15 BALIMORAL
2105,0,17,BALIMORAL,STREET,,17 BALIMORAL
2106,0,19,BALIMORAL,STREET,,19 BALIMORAL
2107,0,21,BALIMORAL,STREET,,21 BALIMORAL
2108,0,15,LOCH,STREET,,15 LOCH
2109,0,17,LOCH,STREET,,17 LOCH
2110,0,19,LOCH,STREET,,19 LOCH
2111,0,21,LOCH,STREET,,21 LOCH
2112,0,23,LOCH,STREET,,23 LOCH
2113,0,22,SIR LOWRY,ROAD,,22 SIR LOWRY
2114,0,26,SIR LOWRY,STREET,,26 SIR LOWRY
2115,0,28,SIR LOWRY,STREET,,28 SIR LOWRY
2116,0,30,SIR LOWRY,STREET,,30 SIR LOWRY
2117,0,32,SIR LOWRY,STREET,,32 SIR LOWRY
2118,0,34,SIR LOWRY,STREET,,34 SIR LOWRY
2119,0,36,SIR LOWRY,STREET,,36 SIR LOWRY
2120,0,47,RICHMOND,STREET,,47 RICHMOND
2121,0,45,RICHMOND,STREET,,45 RICHMOND
2122,0,24,RUSSELL,STREET,,24 RUSSELL
2123,0,22,RUSSELL,STREET,,22 RUSSELL
2124,0,20,RUSSELL,STREET,,20 RUSSELL
2125,0,22,COWLEY,STREET,,22 COWLEY
2126,0,20,COWLEY,STREET,,20 COWLEY
2127,0,50,PONTAC,STREET,,50 PONTAC
2128,0,52,PONTAC,STREET,,52 PONTAC
2129,0,54,PONTAC,STREET,,54 PONTAC
2130,0,56,PONTAC,STREET,,56 PONTAC
2131,0,58,PONTAC,STREET,,58 PONTAC
2132,0,60,PONTAC,STREET,,60 PONTAC
2133,0,55,RUTGER,STREET,,55 RUTGER
2134,0,57,RUTGER,STREET,,57 RUTGER
2135,0,59,RUTGER,STREET,,59 RUTGER
2136,0,60,RUTGER,STREET,,60 RUTGER
2137,0,58,RUTGER,STREET,,58 RUTGER
2138,0,56,RUTGER,STREET,,56 RUTGER
2139,0,54,RUTGER,STREET,,54 RUTGER
2140,0,52,RUTGER,STREET,,52 RUTGER
2141,0,50,RUTGER,STREET,,50 RUTGER
2142,0,48,RUTGER,STREET,,48 RUTGER
2143,0,46,RUTGER,STREET,,46 RUTGER
2144,0,34,LEE,STREET,,34 LEE
2145,0,32,LEE,STREET,,32 LEE
2146,0,30,LEE,STREET,,30 LEE
2147,0,43,ASPELING,STREET,,43 ASPELING
2148,0,47,ASPELING,STREET,,47 ASPELING
2149,0,49,ASPELING,STREET,,49 ASPELING
2150,0,51,ASPELING,STREET,,51 ASPELING
2151,0,28,LEE,STREET,,28 LEE
2152,0,26,LEE,STREET,,26 LEE
2153,0,24,LEE,STREET,,24 LEE
2154,0,22,LEE,STREET,,22 LEE
2155,0,20,LEE,STREET,,20 LEE
2156,0,18,LEE,STREET,,18 LEE
2157,0,16,LEE,STREET,,16 LEE
2158,0,74,ROGER,STREET,,74 ROGER
2159,0,72,ROGER,STREET,,72 ROGER
2160,0,70,ROGER,STREET,,70 ROGER
2161,0,68,ROGER,STREET,,68 ROGER
2162,0,33,STUCKERIS,STREET,,33 STUCKERIS
2163,0,31,STUCKERIS,STREET,,31 STUCKERIS
2164,0,29,STUCKERIS,STREET,,29 STUCKERIS
2165,0,27,STUCKERIS,STREET,,27 STUCKERIS
2166,0,25,STUCKERIS,STREET,,25 STUCKERIS
2167,0,23,STUCKERIS,STREET,,23 STUCKERIS
2168,0,30,STUCKERIS,STREET,,30 STUCKERIS
2169,0,28,STUCKERIS,STREET,,28 STUCKERIS
2170,0,26,STUCKERIS,STREET,,26 STUCKERIS
2171,0,24,STUCKERIS,STREET,,24 STUCKERIS
2172,0,22,STUCKERIS,STREET,,22 STUCKERIS
2173,0,64,CHAPEL,STREET,,64 CHAPEL
2174,0,62,CHAPEL,STREET,,62 CHAPEL
2175,0,60,CHAPEL,STREET,,60 CHAPEL
2176,0,33,ASHLEY,STREET,,33 ASHLEY
2177,0,35,ASHLEY,STREET,,35 ASHLEY
2178,0,37,ASHLEY,STREET,,37 ASHLEY
2179,0,39,ASHLEY,STREET,,39 ASHLEY
2180,0,22,CROSS,STREET,,22 CROSS
2181,0,24,CROSS,STREET,,24 CROSS
2182,0,26,CROSS,STREET,,26 CROSS
2183,0,29,CROSS,STREET,,29 CROSS
2184,0,46,HORSTLEY,STREET,,46 HORSTLEY
2185,0,48,HORSTLEY,STREET,,48 HORSTLEY
2186,0,50,HORSTLEY,STREET,,50 HORSTLEY
2187,0,52,HORSTLEY,STREET,,52 HORSTLEY
2188,0,54,HORSTLEY,STREET,,54 HORSTLEY
2189,0,56,HORSTLEY,STREET,,56 HORSTLEY
2190,0,58,HORSTLEY,STREET,,58 HORSTLEY
2191,0,87,SHEPPARD,STREET,,87 SHEPPARD
2192,0,85,SHEPPARD,STREET,,85 SHEPPARD
2193,0,83,SHEPPARD,STREET,,83 SHEPPARD
2194,0,81,SHEPPARD,STREET,,81 SHEPPARD
2195,0,268,HANOVER,STREET,,268 HANOVER
2196,0,266,HANOVER,STREET,,266 HANOVER
2197,0,264,HANOVER,STREET,,264 HANOVER
2198,0,8,CHAPEL,STREET,,8 CHAPEL
2199,0,10,CHAPEL,STREET,,10 CHAPEL
2200,0,12,CHAPEL,STREET,,12 CHAPEL
2201,0,14,CHAPEL,STREET,,14 CHAPEL
2202,0,16,CHAPEL,STREET,,16 CHAPEL
2203,0,18,CHAPEL,STREET,,18 CHAPEL
2204,0,20,CHAPEL,STREET,,20 CHAPEL
2205,0,10,CANNON,STREET,,10 CANNON
2206,0,8,CANNON,STREET,,8 CANNON
2207,0,6,CANNON,STREET,,6 CANNON
2208,0,12,WICHT,STREET,,12 WICHT
2209,0,14,WICHT,STREET,,14 WICHT
2210,0,16,WICHT,STREET,,16 WICHT
2211,0,18,WICHT,STREET,,18 WICHT
2212,0,72,DE VILLIERS,STREET,,72 DE VILLIERS
2213,0,70,DE VILLIERS,STREET,,70 DE VILLIERS
2214,0,68,DE VILLIERS,STREET,,68 DE VILLIERS
2215,0,66,DE VILLIERS,STREET,,66 DE VILLIERS
2216,0,38,HYDE,STREET,,38 HYDE
2217,0,40,HYDE,STREET,,40 HYDE
2218,0,42,HYDE,STREET,,42 HYDE
2219,0,44,HYDE,STREET,,44 HYDE
2220,0,46,HYDE,STREET,,46 HYDE
2221,0,48,HYDE,STREET,,48 HYDE
2222,0,50,HYDE,STREET,,50 HYDE
2223,0,54,HYDE,STREET,,54 HYDE
2224,0,56,HYDE,STREET,,56 HYDE
2225,0,58,HYDE,STREET,,58 HYDE
2226,0,60,HYDE,STREET,,60 HYDE
2227,0,62,HYDE,STREET,,62 HYDE
2228,0,40,SEARLE,STREET,,40 SEARLE
2229,0,150,PONTAC,STREET,,150 PONTAC
2230,0,38,WARWICK,STREET,,38 WARWICK
2231,0,34,WARWICK,STREET,,34 WARWICK
2232,0,32,WARWICK,STREET,,32 WARWICK
2233,0,30,WARWICK,STREET,,30 WARWICK
2234,0,28,WARWICK,STREET,,28 WARWICK
2235,0,69,CHAPEL,STREET,,69 CHAPEL
2236,0,71,CHAPEL,STREET,,71 CHAPEL
2237,0,73,CHAPEL,STREET,,73 CHAPEL
2238,0,75,CHAPEL,STREET,,75 CHAPEL
2239,0,77,CHAPEL,STREET,,77 CHAPEL
2240,0,79,CHAPEL,STREET,,79 CHAPEL
2241,0,81,CHAPEL,STREET,,81 CHAPEL
2242,0,83,CHAPEL,STREET,,83 CHAPEL
2243,0,85,CHAPEL,STREET,,85 CHAPEL
2244,0,87,CHAPEL,STREET,,87 CHAPEL
2245,0,89,CHAPEL,STREET,,89 CHAPEL
2246,0,91,CHAPEL,STREET,,91 CHAPEL
2247,0,93,CHAPEL,STREET,,93 CHAPEL
2248,0,95,CHAPEL,STREET,,95 CHAPEL
2249,0,97,CHAPEL,STREET,,97 CHAPEL
2250,0,99,CHAPEL,STREET,,99 CHAPEL
2251,0,101,CHAPEL,STREET,,101 CHAPEL
2252,0,111,CHAPEL,STREET,,111 CHAPEL
2253,0,113,CHAPEL,STREET,,113 CHAPEL
2254,0,115,CHAPEL,STREET,,115 CHAPEL
2255,0,117,CHAPEL,STREET,,117 CHAPEL
2256,0,46,SIR LOWRY,ROAD,,46 SIR LOWRY
2257,0,48,SIR LOWRY,ROAD,,48 SIR LOWRY
2258,0,52,SIR LOWRY,ROAD,,52 SIR LOWRY
2259,0,38,SIR LOWRY,ROAD,,38 SIR LOWRY
2260,0,10,SIR LOWRY,ROAD,,10 SIR LOWRY
2261,0,12,SIR LOWRY,ROAD,,12 SIR LOWRY
2262,0,4,SIR LOWRY,ROAD,,4 SIR LOWRY
2263,0,110,UPPER DARLING,STREET,,110 UPPER DARLING
2264,0,112,UPPER DARLING,STREET,,112 UPPER DARLING
2265,0,114,UPPER DARLING,STREET,,114 UPPER DARLING
2266,0,106,UPPER DARLING,STREET,,106 UPPER DARLING
2267,0,108,UPPER DARLING,STREET,,108 UPPER DARLING
